Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 00:00,2015,05,01,00:00,3.6,NA,-2.0,NA,67,NA,4,NA,5,NA,24.1,NA,92.72,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 01:00,2015,05,01,01:00,0.5,NA,-2.9,NA,78,NA,17,NA,16,NA,24.1,NA,92.70,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 02:00,2015,05,01,02:00,-1.7,NA,-4.5,NA,81,NA,19,NA,5,NA,24.1,NA,92.66,NA,NA,NA,-4,NA,Mainly Clear
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 03:00,2015,05,01,03:00,-2.2,NA,-4.7,NA,83,NA,19,NA,9,NA,24.1,NA,92.67,NA,NA,NA,-6,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 04:00,2015,05,01,04:00,-0.4,NA,-3.1,NA,82,NA,23,NA,4,NA,24.1,NA,92.63,NA,NA,NA,-2,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 05:00,2015,05,01,05:00,-0.2,NA,-2.9,NA,82,NA,2,NA,3,NA,24.1,NA,92.61,NA,NA,NA,-1,NA,Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 06:00,2015,05,01,06:00,3.8,NA,0.0,NA,76,NA,13,NA,5,NA,24.1,NA,92.59,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 07:00,2015,05,01,07:00,7.5,NA,-0.2,NA,58,NA,12,NA,11,NA,24.1,NA,92.55,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 08:00,2015,05,01,08:00,8.8,NA,-0.2,NA,53,NA,12,NA,15,NA,24.1,NA,92.49,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 09:00,2015,05,01,09:00,11.0,NA,-2.0,NA,40,NA,15,NA,27,NA,24.1,NA,92.40,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 10:00,2015,05,01,10:00,12.9,NA,-1.4,NA,37,NA,14,NA,10,NA,24.1,NA,92.38,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 11:00,2015,05,01,11:00,13.6,NA,-1.9,NA,34,NA,6,NA,16,NA,24.1,NA,92.33,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 12:00,2015,05,01,12:00,14.6,NA,-1.0,NA,34,NA,36,NA,23,NA,24.1,NA,92.33,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 13:00,2015,05,01,13:00,13.3,NA,0.7,NA,42,NA,36,NA,32,NA,24.1,NA,92.31,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 14:00,2015,05,01,14:00,11.7,NA,-0.7,NA,42,NA,33,NA,21,NA,24.1,NA,92.34,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 15:00,2015,05,01,15:00,11.2,NA,-4.1,NA,34,NA,32,NA,28,NA,24.1,NA,92.33,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 16:00,2015,05,01,16:00,8.2,NA,1.8,NA,64,NA,36,NA,1,NA,24.1,NA,92.31,NA,NA,NA,NA,NA,Rain Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 17:00,2015,05,01,17:00,8.8,NA,2.4,NA,64,NA,26,NA,9,NA,24.1,NA,92.32,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 18:00,2015,05,01,18:00,9.9,NA,-0.6,NA,48,NA,25,NA,17,NA,24.1,NA,92.30,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 19:00,2015,05,01,19:00,9.8,NA,-1.0,NA,47,NA,26,NA,17,NA,24.1,NA,92.29,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 20:00,2015,05,01,20:00,5.8,NA,-2.1,NA,57,NA,25,NA,10,NA,24.1,NA,92.28,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 21:00,2015,05,01,21:00,7.6,NA,-0.6,NA,56,NA,32,NA,28,NA,24.1,NA,92.38,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 22:00,2015,05,01,22:00,7.7,NA,-2.1,NA,50,NA,33,NA,26,NA,24.1,NA,92.41,NA,NA,NA,NA,NA,Rain Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-01 23:00,2015,05,01,23:00,6.8,NA,-1.9,NA,54,NA,22,NA,15,NA,24.1,NA,92.37,NA,NA,NA,NA,NA,Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 00:00,2015,05,02,00:00,4.1,NA,-0.9,NA,70,NA,26,NA,15,NA,24.1,NA,92.41,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 01:00,2015,05,02,01:00,4.6,NA,0.0,NA,72,NA,25,NA,21,NA,24.1,NA,92.46,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 02:00,2015,05,02,02:00,7.1,NA,-2.1,NA,52,NA,28,NA,24,NA,24.1,NA,92.43,NA,NA,NA,NA,NA,Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 03:00,2015,05,02,03:00,6.8,NA,-2.1,NA,53,NA,27,NA,24,NA,24.1,NA,92.49,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 04:00,2015,05,02,04:00,4.7,NA,-2.2,NA,61,NA,29,NA,16,NA,24.1,NA,92.52,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 05:00,2015,05,02,05:00,3.9,NA,-3.2,NA,60,NA,29,NA,17,NA,24.1,NA,92.55,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 06:00,2015,05,02,06:00,3.0,NA,-3.8,NA,61,NA,29,NA,18,NA,24.1,NA,92.56,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 07:00,2015,05,02,07:00,5.1,NA,-3.2,NA,55,NA,31,NA,27,NA,24.1,NA,92.61,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 08:00,2015,05,02,08:00,6.2,NA,-3.2,NA,51,NA,31,NA,23,NA,24.1,NA,92.63,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 09:00,2015,05,02,09:00,6.9,NA,-3.9,NA,46,NA,28,NA,18,NA,24.1,NA,92.65,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 10:00,2015,05,02,10:00,8.6,NA,-3.6,NA,42,NA,29,NA,22,NA,24.1,NA,92.66,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 11:00,2015,05,02,11:00,5.9,NA,-2.0,NA,57,NA,32,NA,16,NA,24.1,NA,92.65,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 12:00,2015,05,02,12:00,7.6,NA,-1.4,NA,53,NA,32,NA,15,NA,24.1,NA,92.65,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 13:00,2015,05,02,13:00,5.3,NA,-0.5,NA,66,NA,28,NA,25,NA,24.1,NA,92.69,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 14:00,2015,05,02,14:00,7.6,NA,2.7,NA,71,NA,31,NA,21,NA,24.1,NA,92.75,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 15:00,2015,05,02,15:00,7.8,NA,0.5,NA,60,NA,33,NA,23,NA,24.1,NA,92.73,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 16:00,2015,05,02,16:00,8.0,NA,-1.0,NA,53,NA,32,NA,16,NA,24.1,NA,92.74,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 17:00,2015,05,02,17:00,9.5,NA,-1.8,NA,45,NA,30,NA,18,NA,24.1,NA,92.77,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 18:00,2015,05,02,18:00,4.6,NA,0.9,NA,77,NA,4,NA,27,NA,24.1,NA,92.90,NA,NA,NA,NA,NA,Rain Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 19:00,2015,05,02,19:00,5.4,NA,1.3,NA,75,NA,8,NA,9,NA,24.1,NA,92.92,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 20:00,2015,05,02,20:00,2.9,NA,0.5,NA,84,NA,20,NA,9,NA,24.1,NA,92.96,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 21:00,2015,05,02,21:00,3.3,NA,0.9,NA,84,NA,36,NA,2,NA,24.1,NA,93.09,NA,NA,NA,NA,NA,Moderate Rain Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 22:00,2015,05,02,22:00,1.1,NA,-0.5,NA,89,NA,36,NA,3,NA,24.1,NA,93.10,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-02 23:00,2015,05,02,23:00,-1.8,NA,-2.8,NA,93,NA,24,NA,6,NA,24.1,NA,93.11,NA,NA,NA,-4,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 00:00,2015,05,03,00:00,-0.4,NA,-1.7,NA,91,NA,26,NA,14,NA,24.1,NA,93.15,NA,NA,NA,-5,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 01:00,2015,05,03,01:00,1.0,NA,-0.5,NA,90,NA,26,NA,16,NA,24.1,NA,93.18,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 02:00,2015,05,03,02:00,0.5,NA,-1.4,NA,87,NA,27,NA,15,NA,24.1,NA,93.18,NA,NA,NA,NA,NA,Mainly Clear
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 03:00,2015,05,03,03:00,-0.7,NA,-2.3,NA,89,NA,26,NA,13,NA,24.1,NA,93.17,NA,NA,NA,-5,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 04:00,2015,05,03,04:00,-1.8,NA,-3.2,NA,90,NA,26,NA,6,NA,24.1,NA,93.19,NA,NA,NA,-4,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 05:00,2015,05,03,05:00,-2.2,NA,-3.3,NA,92,NA,24,NA,7,NA,24.1,NA,93.23,NA,NA,NA,-5,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 06:00,2015,05,03,06:00,-2.1,NA,-3.1,NA,93,NA,23,NA,8,NA,24.1,NA,93.26,NA,NA,NA,-5,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 07:00,2015,05,03,07:00,1.5,NA,-0.3,NA,88,NA,28,NA,8,NA,24.1,NA,93.32,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 08:00,2015,05,03,08:00,3.7,NA,0.9,NA,82,NA,29,NA,5,NA,24.1,NA,93.32,NA,NA,NA,NA,NA,Mainly Clear
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 09:00,2015,05,03,09:00,5.8,NA,1.4,NA,73,NA,0,NA,1,NA,24.1,NA,93.33,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 10:00,2015,05,03,10:00,7.1,NA,0.8,NA,64,NA,29,NA,4,NA,24.1,NA,93.33,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 11:00,2015,05,03,11:00,8.9,NA,-1.5,NA,48,NA,27,NA,7,NA,24.1,NA,93.32,NA,NA,NA,NA,NA,Mainly Clear
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 12:00,2015,05,03,12:00,10.3,NA,-3.4,NA,38,NA,22,NA,9,NA,24.1,NA,93.27,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 13:00,2015,05,03,13:00,10.6,NA,-2.8,NA,39,NA,23,NA,6,NA,24.1,NA,93.23,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 14:00,2015,05,03,14:00,8.7,NA,-2.3,NA,46,NA,32,NA,18,NA,19.3,NA,93.26,NA,NA,NA,NA,NA,Rain Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 15:00,2015,05,03,15:00,11.9,NA,-5.6,NA,29,NA,24,NA,16,NA,24.1,NA,93.20,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 16:00,2015,05,03,16:00,11.1,NA,-6.3,NA,29,NA,34,NA,6,NA,24.1,NA,93.15,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 17:00,2015,05,03,17:00,11.4,NA,-5.1,NA,31,NA,36,NA,3,NA,24.1,NA,93.12,NA,NA,NA,NA,NA,Mainly Clear
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 18:00,2015,05,03,18:00,12.3,NA,-5.2,NA,29,NA,24,NA,5,NA,24.1,NA,93.10,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 19:00,2015,05,03,19:00,10.4,NA,-5.2,NA,33,NA,14,NA,8,NA,24.1,NA,93.10,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 20:00,2015,05,03,20:00,8.8,NA,-5.5,NA,36,NA,14,NA,6,NA,24.1,NA,93.13,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 21:00,2015,05,03,21:00,6.1,NA,-0.4,NA,63,NA,9,NA,17,NA,24.1,NA,93.20,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 22:00,2015,05,03,22:00,5.6,NA,0.0,NA,67,NA,11,NA,21,NA,24.1,NA,93.21,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-03 23:00,2015,05,03,23:00,4.7,NA,0.3,NA,73,NA,11,NA,20,NA,24.1,NA,93.18,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 00:00,2015,05,04,00:00,4.9,NA,0.5,NA,73,NA,13,NA,19,NA,24.1,NA,93.19,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 01:00,2015,05,04,01:00,4.7,NA,-0.1,NA,71,NA,15,NA,8,NA,24.1,NA,93.19,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 02:00,2015,05,04,02:00,3.4,NA,-0.6,NA,75,NA,13,NA,8,NA,24.1,NA,93.16,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 03:00,2015,05,04,03:00,2.8,NA,-0.5,NA,79,NA,13,NA,10,NA,24.1,NA,93.16,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 04:00,2015,05,04,04:00,3.5,NA,-0.3,NA,76,NA,13,NA,12,NA,24.1,NA,93.13,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 05:00,2015,05,04,05:00,2.5,NA,-1.1,NA,77,NA,12,NA,18,NA,24.1,NA,93.11,NA,NA,NA,NA,NA,Mainly Clear
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 06:00,2015,05,04,06:00,3.4,NA,-0.6,NA,75,NA,11,NA,22,NA,24.1,NA,93.10,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 07:00,2015,05,04,07:00,5.5,NA,-0.6,NA,65,NA,12,NA,21,NA,24.1,NA,93.11,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 08:00,2015,05,04,08:00,6.6,NA,-0.6,NA,60,NA,13,NA,20,NA,24.1,NA,93.10,NA,NA,NA,NA,NA,Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 09:00,2015,05,04,09:00,9.7,NA,-0.5,NA,49,NA,13,NA,18,NA,24.1,NA,93.05,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 10:00,2015,05,04,10:00,12.3,NA,-1.2,NA,39,NA,13,NA,18,NA,24.1,NA,93.02,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 11:00,2015,05,04,11:00,13.7,NA,-1.8,NA,34,NA,14,NA,20,NA,24.1,NA,93.00,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 12:00,2015,05,04,12:00,14.9,NA,-1.6,NA,32,NA,13,NA,28,NA,24.1,NA,92.94,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 13:00,2015,05,04,13:00,16.3,NA,-1.7,NA,29,NA,12,NA,20,NA,24.1,NA,92.88,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 14:00,2015,05,04,14:00,17.9,NA,-2.9,NA,24,NA,10,NA,26,NA,24.1,NA,92.80,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 15:00,2015,05,04,15:00,16.7,NA,-1.8,NA,28,NA,9,NA,28,NA,24.1,NA,92.73,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 16:00,2015,05,04,16:00,16.1,NA,-0.5,NA,32,NA,8,NA,28,NA,24.1,NA,92.68,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 17:00,2015,05,04,17:00,15.9,NA,-0.3,NA,33,NA,7,NA,32,NA,24.1,NA,92.63,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 18:00,2015,05,04,18:00,14.5,NA,-1.5,NA,33,NA,7,NA,32,NA,24.1,NA,92.61,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 19:00,2015,05,04,19:00,13.5,NA,-1.6,NA,35,NA,8,NA,27,NA,24.1,NA,92.59,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 20:00,2015,05,04,20:00,12.4,NA,-2.2,NA,36,NA,8,NA,30,NA,24.1,NA,92.58,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 21:00,2015,05,04,21:00,11.3,NA,-2.1,NA,39,NA,8,NA,35,NA,24.1,NA,92.57,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 22:00,2015,05,04,22:00,10.2,NA,-1.8,NA,43,NA,8,NA,36,NA,24.1,NA,92.52,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-04 23:00,2015,05,04,23:00,9.0,NA,-1.4,NA,48,NA,9,NA,40,NA,24.1,NA,92.45,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 00:00,2015,05,05,00:00,8.0,NA,-1.0,NA,53,NA,9,NA,33,NA,24.1,NA,92.40,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 01:00,2015,05,05,01:00,7.3,NA,-0.9,NA,56,NA,10,NA,42,NA,24.1,NA,92.38,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 02:00,2015,05,05,02:00,6.7,NA,-0.7,NA,59,NA,10,NA,32,NA,24.1,NA,92.36,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 03:00,2015,05,05,03:00,6.2,NA,-0.8,NA,61,NA,10,NA,25,NA,24.1,NA,92.36,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 04:00,2015,05,05,04:00,6.4,NA,-0.6,NA,61,NA,10,NA,22,NA,24.1,NA,92.33,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 05:00,2015,05,05,05:00,6.0,NA,-0.7,NA,62,NA,5,NA,11,NA,24.1,NA,92.42,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 06:00,2015,05,05,06:00,5.3,NA,-0.5,NA,66,NA,3,NA,11,NA,24.1,NA,92.41,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 07:00,2015,05,05,07:00,7.2,NA,0.0,NA,60,NA,7,NA,17,NA,24.1,NA,92.35,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 08:00,2015,05,05,08:00,8.5,NA,0.3,NA,56,NA,9,NA,21,NA,24.1,NA,92.31,NA,NA,NA,NA,NA,Mainly Clear
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 09:00,2015,05,05,09:00,10.2,NA,0.8,NA,52,NA,11,NA,18,NA,24.1,NA,92.30,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 10:00,2015,05,05,10:00,11.1,NA,1.1,NA,50,NA,5,NA,8,NA,24.1,NA,92.32,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 11:00,2015,05,05,11:00,12.3,NA,1.7,NA,48,NA,1,NA,10,NA,24.1,NA,92.34,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 12:00,2015,05,05,12:00,12.2,NA,1.3,NA,47,NA,36,NA,13,NA,24.1,NA,92.35,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 13:00,2015,05,05,13:00,13.1,NA,1.8,NA,46,NA,36,NA,13,NA,24.1,NA,92.35,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 14:00,2015,05,05,14:00,13.0,NA,2.0,NA,47,NA,3,NA,15,NA,24.1,NA,92.35,NA,NA,NA,NA,NA,Mostly Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 15:00,2015,05,05,15:00,13.3,NA,2.3,NA,47,NA,36,NA,19,NA,24.1,NA,92.36,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 16:00,2015,05,05,16:00,12.4,NA,2.3,NA,50,NA,35,NA,28,NA,24.1,NA,92.35,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 17:00,2015,05,05,17:00,11.2,NA,2.0,NA,53,NA,35,NA,25,NA,24.1,NA,92.40,NA,NA,NA,NA,NA,Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 18:00,2015,05,05,18:00,8.8,NA,0.5,NA,56,NA,34,NA,30,NA,24.1,NA,92.48,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 19:00,2015,05,05,19:00,7.9,NA,0.6,NA,60,NA,34,NA,39,NA,24.1,NA,92.51,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 20:00,2015,05,05,20:00,5.8,NA,1.7,NA,75,NA,33,NA,31,NA,24.1,NA,92.65,NA,NA,NA,NA,NA,Cloudy
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 21:00,2015,05,05,21:00,5.1,NA,0.9,NA,74,NA,33,NA,30,NA,24.1,NA,92.71,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 22:00,2015,05,05,22:00,4.5,NA,0.1,NA,73,NA,32,NA,27,NA,24.1,NA,92.76,NA,NA,NA,NA,NA,NA
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-05 23:00,2015,05,05,23:00,3.6,NA,-1.6,NA,69,NA,33,NA,34,NA,24.1,NA,92.83,NA,NA,NA,NA,NA,Rain Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-06 00:00,2015,05,06,00:00,0.4,NA,-0.8,NA,92,NA,33,NA,25,NA,4.0,NA,92.85,NA,NA,NA,NA,NA,Snow Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-06 01:00,2015,05,06,01:00,0.3,NA,-0.7,NA,93,NA,32,NA,23,NA,6.4,NA,92.88,NA,NA,NA,NA,NA,Snow Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-06 02:00,2015,05,06,02:00,0.3,NA,-0.9,NA,92,NA,31,NA,22,NA,9.7,NA,92.89,NA,NA,NA,NA,NA,Snow Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-06 03:00,2015,05,06,03:00,-0.1,NA,-1.1,NA,93,NA,31,NA,22,NA,1.6,NA,92.94,NA,NA,NA,-6,NA,Snow Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-06 04:00,2015,05,06,04:00,-0.2,NA,-1.2,NA,93,NA,31,NA,23,NA,3.2,NA,92.97,NA,NA,NA,-6,NA,Snow Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-06 05:00,2015,05,06,05:00,-0.4,NA,-1.5,NA,92,NA,32,NA,22,NA,6.4,NA,92.98,NA,NA,NA,-6,NA,Snow Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-06 06:00,2015,05,06,06:00,-0.6,NA,-1.6,NA,93,NA,31,NA,22,NA,1.2,NA,93.00,NA,NA,NA,-6,NA,Snow Showers
-113.58,53.31,EDMONTON INTL A,3012216,2015-05-06 07:00,2015,05,06,07:00,-0.4,NA,-1.7,NA,91,NA,32,NA,20,NA,2.4,NA,93.05,NA,NA,NA,-6,NA,Snow
